SALARY_FROM,SALARY_TO,AVERAGE_SALARY,MAX_YEARS_EXPERIENCE
90100.0,134665.0,112382.5,0.0
200000.0,230000.0,215000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
104000.0,124800.0,114400.0,0.0
51700.0,86600.0,69150.0,0.0
104000.0,114400.0,109200.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.0
66900.0,105200.0,86050.0,2.0
0.0,0.0,0.0,0.0
105600.0,191800.0,148700.0,0.0
200000.0,230000.0,215000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
125000.0,130000.0,127500.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
122100.0,234700.0,178400.0,0.0
0.0,0.0,0.0,0.0
75800.0,84000.0,79900.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
104000.0,110240.0,107120.0,0.0
0.0,0.0,0.0,0.0
36000.0,49000.0,42500.0,0.0
78000.0,98000.0,88000.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
79040.0,99840.0,89440.0,0.0
65000.0,75000.0,70000.0,0.0
0.0,0.0,0.0,0.0
131175.0,218625.0,174900.0,0.0
71500.0,92999.0,82249.5,0.0
0.0,0.0,0.0,0.0
41600.0,52000.0,46800.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
100000.0,350000.0,225000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
153500.0,211300.0,182400.0,0.0
109600.0,158950.0,134275.0,0.0
0.0,0.0,0.0,0.0
120000.0,145000.0,132500.0,0.0
51700.0,86600.0,69150.0,0.0
0.0,0.0,0.0,0.0
145600.0,156000.0,150800.0,0.0
64000.0,118000.0,91000.0,0.0
0.0,0.0,0.0,0.0
60800.0,101700.0,81250.0,0.0
0.0,0.0,0.0,0.0
51700.0,86600.0,69150.0,0.0
100000.0,135000.0,117500.0,0.0
0.0,0.0,0.0,0.0
112000.0,185200.0,148600.0,5.0
97613.0,188375.0,142994.0,0.0
161500.0,218500.0,190000.0,0.0
60800.0,101700.0,81250.0,0.0
69396.0,93348.0,81372.0,0.0
60300.0,133500.0,96900.0,0.0
79269.0,122866.0,101067.5,0.0
45760.0,52000.0,48880.0,0.0
126922.0,198328.0,162625.0,0.0
0.0,0.0,0.0,0.0
51700.0,86600.0,69150.0,0.0
60800.0,101700.0,81250.0,0.0
0.0,0.0,0.0,0.0
60800.0,101700.0,81250.0,0.0
58405.0,93448.0,75926.5,0.0
58405.0,93448.0,75926.5,0.0
66450.0,106330.0,86390.0,0.0
0.0,0.0,0.0,0.0
92600.0,202200.0,147400.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
142800.0,265200.0,204000.0,0.0
0.0,0.0,0.0,0.0
116480.0,118560.0,117520.0,3.0
73502.0,126449.0,99975.5,0.0
88000.0,147000.0,117500.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
92114.0,156880.0,124497.0,0.0
80000.0,128000.0,104000.0,0.0
66560.0,76960.0,71760.0,0.0
39500.0,51400.0,45450.0,2.0
90000.0,110000.0,100000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
79040.0,87360.0,83200.0,0.0
0.0,0.0,0.0,0.0
63200.0,188600.0,125900.0,0.0
125760.0,188640.0,157200.0,6.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
125000.0,130000.0,127500.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
118000.0,158200.0,138100.0,0.0
110000.0,134000.0,122000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
65001.0,82656.0,73828.5,0.0
125000.0,208000.0,166500.0,0.0
38423.0,38423.0,38423.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
87360.0,144144.0,115752.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
84500.0,115080.0,99790.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
76000.0,110000.0,93000.0,4.0
31200.0,31200.0,31200.0,0.0
64000.0,118000.0,91000.0,0.0
144200.0,216650.0,180425.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
76000.0,110000.0,93000.0,4.0
76000.0,110000.0,93000.0,4.0
142000.0,211000.0,176500.0,0.0
0.0,0.0,0.0,0.0
70000.0,75000.0,72500.0,0.0
103800.0,190300.0,147050.0,2.0
0.0,0.0,0.0,0.0
41600.0,41600.0,41600.0,0.0
0.0,0.0,0.0,0.0
90459.0,142438.0,116448.5,0.0
62300.0,80000.0,71150.0,0.0
76000.0,110000.0,93000.0,4.0
65000.0,90000.0,77500.0,4.0
0.0,0.0,0.0,0.0
62300.0,80000.0,71150.0,0.0
0.0,0.0,0.0,0.0
90459.0,142438.0,116448.5,0.0
0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
156000.0,208000.0,182000.0,0.0
67887.0,116913.0,92400.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
75000.0,90000.0,82500.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
76000.0,110000.0,93000.0,4.0
62300.0,80000.0,71150.0,0.0
0.0,0.0,0.0,3.0
80000.0,95000.0,87500.0,0.0
36509.0,36509.0,36509.0,0.0
54080.0,60320.0,57200.0,0.0
0.0,0.0,0.0,0.0
75000.0,90000.0,82500.0,2.0
100500.0,186700.0,143600.0,0.0
166400.0,187200.0,176800.0,0.0
125000.0,208000.0,166500.0,0.0
99100.0,155100.0,127100.0,0.0
87000.0,131000.0,109000.0,0.0
0.0,0.0,0.0,0.0
97875.0,163125.0,130500.0,0.0
43680.0,137280.0,90480.0,0.0
124800.0,128960.0,126880.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
97875.0,163125.0,130500.0,0.0
110000.0,140000.0,125000.0,0.0
0.0,0.0,0.0,3.0
85000.0,101250.0,93125.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
97875.0,163125.0,130500.0,0.0
97875.0,163125.0,130500.0,0.0
97875.0,163125.0,130500.0,0.0
120000.0,130000.0,125000.0,0.0
0.0,0.0,0.0,0.0
66560.0,97000.0,81780.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0
97875.0,163125.0,130500.0,0.0
0.0,0.0,0.0,0.0
139700.0,139700.0,139700.0,0.0
97875.0,163125.0,130500.0,0.0
0.0,0.0,0.0,0.0
97875.0,163125.0,130500.0,0.0
110926.0,178568.0,144747.0,0.0
0.0,0.0,0.0,0.0
120200.0,192300.0,156250.0,0.0
0.0,0.0,0.0,0.0
81464.0,81464.0,81464.0,2.0
0.0,0.0,0.0,0.0
97875.0,163125.0,130500.0,0.0
80226.0,133973.0,107099.5,0.0
43514.0,60293.0,51903.5,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
48859.0,48859.0,48859.0,0.0
127088.0,281923.0,204505.5,0.0
97875.0,163125.0,130500.0,0.0
187200.0,208000.0,197600.0,0.0
113325.0,188875.0,151100.0,0.0
63000.0,131000.0,97000.0,0.0
76900.0,138900.0,107900.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
64000.0,124000.0,94000.0,0.0
131175.0,131175.0,131175.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0
151840.0,162240.0,157040.0,0.0
100000.0,115000.0,107500.0,0.0
0.0,0.0,0.0,2.0
220000.0,220000.0,220000.0,0.0
131175.0,131175.0,131175.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
47840.0,47840.0,47840.0,0.0
131175.0,131175.0,131175.0,0.0
65000.0,65000.0,65000.0,0.0
124800.0,135200.0,130000.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.0
62400.0,62400.0,62400.0,0.0
0.0,0.0,0.0,4.0
60320.0,76960.0,68640.0,0.0
63000.0,110000.0,86500.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.0
103000.0,171000.0,137000.0,0.0
131175.0,131175.0,131175.0,0.0
67666.0,67666.0,67666.0,0.0
0.0,0.0,0.0,0.0
63200.0,188600.0,125900.0,0.0
131175.0,131175.0,131175.0,0.0
88800.0,150100.0,119450.0,0.0
0.0,0.0,0.0,0.0
105000.0,140000.0,122500.0,0.0
114400.0,116480.0,115440.0,0.0
80000.0,115000.0,97500.0,0.0
60500.0,117500.0,89000.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0
139400.0,169500.0,154450.0,8.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
50000.0,100000.0,75000.0,0.0
0.0,0.0,0.0,0.0
130000.0,155000.0,142500.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
133120.0,156000.0,144560.0,0.0
0.0,0.0,0.0,0.0
80000.0,100000.0,90000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
54373.0,117809.0,86091.0,0.0
0.0,0.0,0.0,0.0
44937.0,97363.0,71150.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
65792.0,142549.0,104170.5,0.0
102274.0,181268.0,141771.0,0.0
44937.0,97363.0,71150.0,0.0
45760.0,45760.0,45760.0,0.0
160000.0,165000.0,162500.0,0.0
54373.0,117809.0,86091.0,0.0
142320.0,213480.0,177900.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
100000.0,115000.0,107500.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
176800.0,197600.0,187200.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
83200.0,89440.0,86320.0,3.0
119443.0,213291.0,166367.0,8.0
0.0,0.0,0.0,0.0
58500.0,58500.0,58500.0,0.0
59000.0,167000.0,113000.0,2.0
87280.0,130920.0,109100.0,0.0
93204.0,130499.0,111851.5,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
66560.0,76960.0,71760.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0
67000.0,93800.0,80400.0,0.0
35360.0,35360.0,35360.0,0.0
62000.0,72000.0,67000.0,0.0
0.0,0.0,0.0,0.0
103000.0,171000.0,137000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
105000.0,105000.0,105000.0,0.0
107925.0,179875.0,143900.0,0.0
0.0,0.0,0.0,0.0
48300.0,64435.0,56367.5,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
110000.0,164000.0,137000.0,0.0
51000.0,63700.0,57350.0,0.0
24000.0,120000.0,72000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
62500.0,118500.0,90500.0,0.0
70200.0,128100.0,99150.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
120000.0,145000.0,132500.0,0.0
0.0,0.0,0.0,0.0
107000.0,179000.0,143000.0,0.0
100000.0,120000.0,110000.0,0.0
0.0,0.0,0.0,0.0
315175.0,315175.0,315175.0,0.0
0.0,0.0,0.0,0.0
58240.0,83200.0,70720.0,1.0
200000.0,500000.0,350000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
118400.0,177600.0,148000.0,0.0
117874.0,138674.0,128274.0,0.0
54662.0,54662.0,54662.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
115300.0,158600.0,136950.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
43680.0,43680.0,43680.0,0.0
135200.0,141440.0,138320.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
60000.0,60000.0,60000.0,0.0
120000.0,150000.0,135000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
87295.0,118105.0,102700.0,0.0
87295.0,118105.0,102700.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
118000.0,203550.0,160775.0,0.0
54616.0,80730.0,67673.0,0.0
87295.0,118105.0,102700.0,0.0
115934.0,140894.0,128414.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
118000.0,203550.0,160775.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
110000.0,130000.0,120000.0,0.0
0.0,0.0,0.0,7.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
87295.0,118105.0,102700.0,0.0
100000.0,120000.0,110000.0,0.0
66700.0,145000.0,105850.0,5.0
65000.0,80000.0,72500.0,0.0
0.0,0.0,0.0,1.0
124800.0,156000.0,140400.0,10.0
61850.0,98950.0,80400.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
87295.0,118105.0,102700.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
104437.0,135200.0,119818.5,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
93600.0,124800.0,109200.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
51000.0,70000.0,60500.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
55000.0,65000.0,60000.0,0.0
55000.0,65000.0,60000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
176800.0,193440.0,185120.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
144600.0,241000.0,192800.0,0.0
94420.0,125890.0,110155.0,0.0
0.0,0.0,0.0,0.0
128310.0,171080.0,149695.0,0.0
145600.0,176800.0,161200.0,0.0
110656.0,143854.0,127255.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.0
83000.0,127000.0,105000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
65000.0,75000.0,70000.0,0.0
52000.0,64480.0,58240.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
55000.0,75500.0,65250.0,1.0
70000.0,70000.0,70000.0,0.0
0.0,0.0,0.0,1.0
131100.0,271000.0,201050.0,0.0
63200.0,188600.0,125900.0,0.0
0.0,0.0,0.0,10.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
65000.0,80000.0,72500.0,3.0
0.0,0.0,0.0,0.0
88402.0,110503.0,99452.5,0.0
0.0,0.0,0.0,2.0
90000.0,120000.0,105000.0,0.0
0.0,0.0,0.0,0.0
70802.0,85041.0,77921.5,3.0
43680.0,62400.0,53040.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,12.0
90000.0,176800.0,133400.0,0.0
0.0,0.0,0.0,0.0
125000.0,135000.0,130000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
104604.0,135987.0,120295.5,0.0
0.0,0.0,0.0,0.0
172640.0,172640.0,172640.0,0.0
0.0,0.0,0.0,0.0
45000.0,50000.0,47500.0,1.0
0.0,0.0,0.0,0.0
82000.0,141000.0,111500.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
43680.0,43680.0,43680.0,0.0
0.0,0.0,0.0,0.0
85238.0,134950.0,110094.0,0.0
66560.0,139000.0,102780.0,0.0
0.0,0.0,0.0,0.0
104995.0,131244.0,118119.5,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0
95000.0,159675.0,127337.5,0.0
0.0,0.0,0.0,12.0
0.0,0.0,0.0,0.0
63200.0,169800.0,116500.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
114400.0,114400.0,114400.0,8.0
27040.0,27040.0,27040.0,0.0
221000.0,221000.0,221000.0,0.0
175000.0,195000.0,185000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
13000.0,13000.0,13000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
63000.0,65000.0,64000.0,0.0
52000.0,56160.0,54080.0,0.0
62400.0,104000.0,83200.0,0.0
62400.0,104000.0,83200.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
62400.0,72800.0,67600.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
102000.0,125000.0,113500.0,0.0
62400.0,104000.0,83200.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
100000.0,110000.0,105000.0,0.0
0.0,0.0,0.0,0.0
156000.0,166400.0,161200.0,0.0
0.0,0.0,0.0,0.0
119443.0,213291.0,166367.0,8.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
199500.0,340100.0,269800.0,0.0
188330.0,338990.0,263660.0,0.0
51709.0,126110.0,88909.5,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
68640.0,74277.0,71458.5,0.0
54080.0,62400.0,58240.0,0.0
0.0,0.0,0.0,0.0
90000.0,125000.0,107500.0,0.0
0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
84500.0,105000.0,94750.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
118000.0,203550.0,160775.0,0.0
118000.0,203550.0,160775.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
87295.0,118105.0,102700.0,0.0
0.0,0.0,0.0,0.0
118000.0,203550.0,160775.0,0.0
0.0,0.0,0.0,0.0
177070.0,187470.0,182270.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
87295.0,118105.0,102700.0,0.0
0.0,0.0,0.0,0.0
87295.0,118105.0,102700.0,0.0
61850.0,98950.0,80400.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
41600.0,49920.0,45760.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0
87295.0,118105.0,102700.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
118000.0,203550.0,160775.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
87295.0,118105.0,102700.0,0.0
87295.0,118105.0,102700.0,0.0
118000.0,203550.0,160775.0,0.0
87295.0,118105.0,102700.0,0.0
0.0,0.0,0.0,0.0
118000.0,203550.0,160775.0,0.0
122387.0,177445.0,149916.0,0.0
100000.0,120000.0,110000.0,0.0
0.0,0.0,0.0,0.0
40602.0,83200.0,61901.0,0.0
0.0,0.0,0.0,0.0
51000.0,70000.0,60500.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
63200.0,188600.0,125900.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
100000.0,232000.0,166000.0,0.0
62400.0,72800.0,67600.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
65000.0,90000.0,77500.0,0.0
114400.0,124800.0,119600.0,0.0
39520.0,47840.0,43680.0,0.0
65000.0,90000.0,77500.0,1.0
0.0,0.0,0.0,0.0
65000.0,70000.0,67500.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
100000.0,232000.0,166000.0,0.0
62400.0,62400.0,62400.0,0.0
0.0,0.0,0.0,0.0
45760.0,53602.0,49681.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
65000.0,70000.0,67500.0,2.0
65000.0,70000.0,67500.0,2.0
0.0,0.0,0.0,0.0
167325.0,278875.0,223100.0,0.0
0.0,0.0,0.0,0.0
138230.0,264200.0,201215.0,0.0
77600.0,178200.0,127900.0,6.0
73824.0,94536.0,84180.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,8.0
250553.0,279400.0,264976.5,0.0
81337.0,141500.0,111418.5,0.0
0.0,0.0,0.0,0.0
131175.0,218625.0,174900.0,0.0
0.0,0.0,0.0,0.0
131175.0,218625.0,174900.0,0.0
0.0,0.0,0.0,0.0
183695.0,235400.0,209547.5,0.0
0.0,0.0,0.0,0.0
31200.0,85100.0,58150.0,0.0
52000.0,72800.0,62400.0,0.0
84000.0,202000.0,143000.0,0.0
73000.0,96000.0,84500.0,0.0
105000.0,130000.0,117500.0,2.0
31200.0,85100.0,58150.0,0.0
31200.0,85100.0,58150.0,0.0
105000.0,130000.0,117500.0,2.0
131175.0,218625.0,174900.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
105000.0,130000.0,117500.0,2.0
131175.0,218625.0,174900.0,0.0
0.0,0.0,0.0,0.0
31200.0,85100.0,58150.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
63003.0,159099.0,111051.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
62000.0,81375.0,71687.5,0.0
0.0,0.0,0.0,0.0
37627.0,47840.0,42733.5,0.0
79310.0,158620.0,118965.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
157997.0,178797.0,168397.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
131175.0,218625.0,174900.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,12.0
135200.0,145600.0,140400.0,0.0
0.0,0.0,0.0,0.0
77280.0,115920.0,96600.0,5.0
99320.0,129106.0,114213.0,0.0
0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
130000.0,130000.0,130000.0,0.0
0.0,0.0,0.0,0.0
117300.0,202800.0,160050.0,0.0
0.0,0.0,0.0,0.0
192000.0,212400.0,202200.0,0.0
52936.0,56160.0,54548.0,0.0
67400.0,136200.0,101800.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
49241.0,61551.0,55396.0,0.0
113000.0,188000.0,150500.0,0.0
41600.0,41600.0,41600.0,0.0
75000.0,105000.0,90000.0,2.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
52000.0,52000.0,52000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
114000.0,188000.0,151000.0,0.0
71200.0,158200.0,114700.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
81000.0,134000.0,107500.0,0.0
58240.0,62400.0,60320.0,0.0
0.0,0.0,0.0,0.0
156000.0,162240.0,159120.0,0.0
114000.0,188000.0,151000.0,0.0
125000.0,145000.0,135000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
85000.0,100000.0,92500.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.0
113000.0,188000.0,150500.0,0.0
95000.0,160000.0,127500.0,0.0
0.0,0.0,0.0,0.0
95000.0,160000.0,127500.0,0.0
0.0,0.0,0.0,0.0
55000.0,65000.0,60000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.0
131175.0,131175.0,131175.0,0.0
125000.0,150000.0,137500.0,0.0
0.0,0.0,0.0,0.0
114400.0,135200.0,124800.0,0.0
0.0,0.0,0.0,4.0
41600.0,54080.0,47840.0,0.0
103000.0,171000.0,137000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
60500.0,117500.0,89000.0,0.0
60500.0,117500.0,89000.0,0.0
0.0,0.0,0.0,0.0
60200.0,112000.0,86100.0,0.0
180000.0,180000.0,180000.0,0.0
0.0,0.0,0.0,0.0
72000.0,80000.0,76000.0,0.0
110000.0,110000.0,110000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.0
147680.0,147680.0,147680.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
65000.0,139000.0,102000.0,0.0
0.0,0.0,0.0,0.0
54246.0,54246.0,54246.0,0.0
47840.0,47840.0,47840.0,3.0
180000.0,180000.0,180000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
131175.0,131175.0,131175.0,0.0
220000.0,220000.0,220000.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.0
0.0,0.0,0.0,4.0
131175.0,131175.0,131175.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
63200.0,188600.0,125900.0,0.0
53352.0,53352.0,53352.0,0.0
0.0,0.0,0.0,4.0
